此処	ここ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>こ</span>			[sound:此処_b.mp3][sound:此処_g.mp3]			здесь, это место			местоимения	местоимения	242	455	JLPT5
午後	ごご	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ご</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ご</span>			[sound:午後_b.mp3][sound:午後_g.mp3]			вторая половина дня, после полудня			время	время	243	381	JLPT5
九日	ここのか	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>の</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>か</span>			[sound:九日_b.mp3][sound:九日_g.mp3]			девятое число, девять дней			время	время	244	382	JLPT5
九つ	ここのつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>の</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>つ</span>			[sound:九つ_b.mp3][sound:九つ_g.mp3]			девять			числа	числа	245	665	JLPT5
（御）主人	ごしゅじん			[sound:（御）主人_b.mp3][sound:（御）主人_g.mp3]			муж (2-3 лица)			сущ	семья	246	119	JLPT5
午前	ごぜん	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ご</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ぜ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:午前_b.mp3][sound:午前_g.mp3]			до полудня, первая половина дня			время	время	247	383	JLPT5
答える	こたえる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>た</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>え</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:答える_b.mp3][sound:答える_g.mp3]			отвечать			глагол	глагол	248	558	JLPT5
御馳走様（でした）。	ごちそうさま(でした)			[sound:御馳走様（でした）。_b.mp3][sound:御馳走様（でした）。_g.mp3]			спасибо за угощение			сущ	этикет	249	174	JLPT5
こちら	こちら			[sound:こちら_b.mp3][sound:こちら_g.mp3]			здесь, это место			местоимения	местоимения	250	456	JLPT5
こちらこそ	こちらこそ			[sound:こちらこそ_b.mp3][sound:こちらこそ_g.mp3]			вот именно			сущ	этикет	251	429	JLPT5
コップ	コップ			[sound:コップ_b.mp3][sound:コップ_g.mp3]			стакан, бокал, kop (голл.)			гайрайго	гайрайго	252	330	JLPT5
今年	ことし	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span>			[sound:今年_b.mp3][sound:今年_g.mp3]			этот год			время	время	253	384	JLPT5
言葉	ことば	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ば</span>			[sound:言葉_b.mp3][sound:言葉_g.mp3]			язык, речь, слово, выражение, оборот речи			сущ	речь	254	265	JLPT5
子供	こども	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ど</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>も</span>			[sound:子供_b.mp3][sound:子供_g.mp3]			ребенок, дети			сущ	люди	255	61	JLPT5
此の (この)	この			[sound:此の (この)_b.mp3][sound:此の (この)_g.mp3]			этот			местоимения	местоимения	256	457	JLPT5
御飯	ごはん	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ご</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>は</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:御飯_b.mp3][sound:御飯_g.mp3]			(вареный) рис, еда			сущ	еда	257	62	JLPT5
困る	こまる	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ま</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>る</span>			[sound:困る_b.mp3][sound:困る_g.mp3]			затрудняться, быть в затруднении			глагол	глагол	258	559	JLPT5
御免ください。	ごめんください			[sound:御免ください。_b.mp3][sound:御免ください。_g.mp3]			извините (разрешите), можно войти?			сущ	этикет	259	430	JLPT5
御免なさい。	ごめんなさい			[sound:御免なさい。_b.mp3][sound:御免なさい。_g.mp3]			извините (разрешите), можно войти?			сущ	этикет	260	431	JLPT5
此れ、是 (この)	この			[sound:此れ、是 (この)_b.mp3][sound:此れ、是 (この)_g.mp3]			это			местоимение	местоимение	261	458	JLPT5
〜頃	ころ, ごろ			[sound:〜頃_b.mp3][sound:〜頃_g.mp3]			примерно в …			время	время	262	385	JLPT5
今月	こんげつ	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>げ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>つ</span>			[sound:今月_b.mp3][sound:今月_g.mp3]			этот месяц			время	время	263	386	JLPT5
今週	こんしゅう	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>しゅ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>う</span>			[sound:今週_b.mp3][sound:今週_g.mp3]			эта неделя			время	время	264	387	JLPT5
こんな	こんな			[sound:こんな_b.mp3][sound:こんな_g.mp3]			такой, подобный			местоимение	местоимение	265	459	JLPT5
今日は。	こんにちは			[sound:今日は。_b.mp3][sound:今日は。_g.mp3]			здравствуйте!, добрый день!			сущ	этикет	266	432	JLPT5
今晩	こんばん	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>こ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ば</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>ん</span>			[sound:今晩_b.mp3][sound:今晩_g.mp3]			этот вечер, сегодня вечером			время	время	267	388	JLPT5
今晩は。	こんばんは			[sound:今晩は。_b.mp3][sound:今晩は。_g.mp3]			добрый вечер!			сущ	этикет	268	433	JLPT5
さあ	さあ			[sound:さあ_b.mp3][sound:さあ_g.mp3]			выражает сомнение или побуждение (ну)			междометие	междометие	269	3	JLPT5
〜歳	さい			[sound:〜歳_b.mp3][sound:〜歳_g.mp3]			…лет (с числ)			сч. Суффиксы	сч. Суффиксы	270	694	JLPT5
魚	さかな	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>か</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>な</span>			[sound:魚_b.mp3][sound:魚_g.mp3]			рыба			сущ	еда	271	63	JLPT5
先	さき	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>き</span>			[sound:先_b.mp3][sound:先_g.mp3]			острие, кончик, верхушка, (ни) - впереди, дальше			послелог	послелог	272	630	JLPT5
咲く	さく	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span>			[sound:咲く_b.mp3][sound:咲く_g.mp3]			цвести, расцветать			глагол	глагол	273	560	JLPT5
作文	さくぶん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>く</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ぶ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span>			[sound:作文_b.mp3][sound:作文_g.mp3]			школьное сочинение			сущ	учеба	274	139	JLPT5
差す	さす	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-bottom:1px solid rgba(190,242,100);'>す</span>			[sound:差す_b.mp3][sound:差す_g.mp3]			прибывать (о воде), проступать (о цвете), падать, освещать (о свете), наливать, ставить цветы в вазу, раскрывать зонтик			глагол	глагол	275	561	JLPT5
〜冊	さつ			[sound:〜冊_b.mp3][sound:〜冊_g.mp3]			сч суф для книг			сч. Суффиксы	сч. Суффиксы	276	695	JLPT5
雑誌	ざっし	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>ざ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>っ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>し</span>			[sound:雑誌_b.mp3][sound:雑誌_g.mp3]			журнал			сущ	культура	277	175	JLPT5
砂糖	さとう	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>と</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>う</span>			[sound:砂糖_b.mp3][sound:砂糖_g.mp3]			сахар			сущ	еда	278	64	JLPT5
寒い	さむい	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>む</span><span style='padding:1px;border-left:1px solid rgba(190,242,100);border-bottom:1px solid rgba(190,242,100);'>い</span>			[sound:寒い_b.mp3][sound:寒い_g.mp3]			холодный			прилагательное	прилагательное	279	266	JLPT5
左様なら	さよなら／さようなら。			[sound:左様なら_b.mp3][sound:左様なら_g.mp3]			до свидания!			сущ	этикет	280	434	JLPT5
再来年	さらいねん	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>さ</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ら</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>い</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ね</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);'>ん</span>			[sound:再来年_b.mp3][sound:再来年_g.mp3]			через год			время	время	281	389	JLPT5
〜さん「様」	さん			[sound:〜さん「様」_b.mp3][sound:〜さん「様」_g.mp3]			господин… (при обращении)			суф	суф	282	650	JLPT5
三	さん			[sound:三_b.mp3][sound:三_g.mp3]			три			числа	числа	283	666	JLPT5
散歩（する）	さんぽ（する）			[sound:散歩（する）_b.mp3][sound:散歩（する）_g.mp3]			прогулка			наречие	наречие	284	488	JLPT5
四	し	<span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>し</span>			[sound:四_b.mp3][sound:四_g.mp3]			четыре			числа	числа	285	667	JLPT5
〜時	じ			[sound:〜時_b.mp3][sound:〜時_g.mp3]			с числ. час, время			время	время	286	390	JLPT5
塩	しお	<span style='padding:1px;border-bottom:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>し</span><span style='padding:1px;border-top:1px solid rgba(190,242,100);border-right:1px solid rgba(190,242,100);'>お</span>			[sound:塩_b.mp3][sound:塩_g.mp3]			соль			сущ	еда	287	65	JLPT5
